"user_id","num_sessions","num_trips","first_session_start","first_session_end","last_session_start","last_session_end","last_departure_time","last_check_in_time","total_flight_discount_amount","total_hotel_discount_amount"
"536604","8","2","2023-01-17 16:05:00","2023-01-17 16:06:14","2023-06-09 22:41:00","2023-06-09 22:42:15","2023-03-08 08:00:00","2023-02-24 14:43:44.175","0.55","0.05"
"536622","8","4","2023-01-17 18:40:00","2023-01-17 18:40:28","2023-06-09 21:36:00","2023-06-09 21:37:01","2023-03-23 13:00:00","2023-03-02 10:44:25.98","",""
"536641","8","5","2023-01-17 01:52:00","2023-01-17 01:55:59","2023-06-16 16:28:00","2023-06-16 16:30:31","2023-06-24 07:00:00","2023-06-24 09:54:37.395","0.1",""
"536651","8","3","2023-01-17 16:09:00","2023-01-17 16:12:10","2023-06-15 21:10:00","2023-06-15 21:12:07","2023-06-23 11:00:00","2023-06-23 18:13:22.395","0.4","0.20"
"536652","8","4","2023-01-17 21:03:00","2023-01-17 21:07:24","2023-04-29 18:47:00","2023-04-29 18:49:35","2023-05-06 07:00:00","2023-05-06 09:18:23.355","",""
"536656","9","3","2023-01-17 17:32:00","2023-01-17 17:35:39","2023-06-27 21:23:00","2023-06-27 21:25:00","2023-05-31 07:00:00","2023-05-31 11:46:09.03","0.70",""
"536658","8","2","2023-01-17 20:16:00","2023-01-17 20:18:52","2023-04-21 19:57:00","2023-04-21 19:59:32","2023-02-11 12:00:00","2023-02-11 15:19:29.685","0.2","0.05"
"536659","8","6","2023-01-17 22:27:00","2023-01-17 22:31:06","2023-06-10 01:21:00","2023-06-10 01:23:59","2023-06-16 09:00:00","2023-06-16 11:28:44.58","","0.1"
"536672","8","5","2023-01-17 15:27:00","2023-01-17 15:29:27","2023-05-29 11:20:00","2023-05-29 11:22:07","2023-10-16 12:00:00","2023-04-10 13:38:55.77","0.45",""
"536675","8","3","2023-01-17 19:06:00","2023-01-17 19:07:01","2023-07-07 22:04:00","2023-07-07 22:04:30","2023-07-03 07:00:00","2023-07-03 11:11:35.79","0.15","0.05"
"536691","8","5","2023-01-17 11:24:00","2023-01-17 11:25:25","2023-07-17 02:55:00","2023-07-17 02:55:31","2023-06-18 09:00:00","2023-06-18 15:50:19.275","0.20","0.35"
"536695","8","6","2023-01-17 20:10:00","2023-01-17 20:14:04","2023-07-03 12:41:00","2023-07-03 12:41:37","2023-05-27 07:00:00","2023-05-27 10:39:06.21","","0.15"
"536763","8","2","2023-01-17 20:39:00","2023-01-17 20:40:17","2023-06-12 20:34:00","2023-06-12 20:36:11","2023-06-20 10:00:00","2023-06-20 16:54:16.56","","0.15"
"536764","8","5","2023-01-17 02:22:00","2023-01-17 02:24:04","2023-06-10 17:22:00","2023-06-10 17:23:49","2023-05-16 16:00:00","2023-03-30 10:29:50.1","0.15",""
"536782","8","4","2023-01-17 05:32:00","2023-01-17 05:32:44","2023-07-09 12:56:00","2023-07-09 12:58:19","2023-07-15 07:00:00","2023-07-15 10:15:38.205","0.15",""
"536791","8","3","2023-01-17 14:10:00","2023-01-17 14:10:48","2023-07-05 16:05:00","2023-07-05 16:08:33","2023-07-13 14:00:00","2023-07-13 21:08:09.195","0.45",""
"536810","9","4","2023-01-17 17:14:00","2023-01-17 17:15:50","2023-07-08 05:48:00","2023-07-08 05:50:57","2023-07-16 07:00:00","2023-07-16 10:25:46.29","0.35","0.05"
"536843","8","4","2023-01-17 11:29:00","2023-01-17 11:30:24","2023-06-24 14:47:00","2023-06-24 14:51:30","2023-07-01 10:00:00","2023-07-01 16:26:23.1","0.1",""
"536876","8","1","2023-01-17 16:43:00","2023-01-17 16:43:52","2023-07-13 22:03:00","2023-07-13 22:05:26","2023-07-19 15:00:00","2023-07-19 18:15:22.815","","0.15"
"536893","8","2","2023-01-17 21:14:00","2023-01-17 21:14:24","2023-05-18 18:00:00","2023-05-18 18:03:28","2023-01-29 07:00:00","2023-06-05 11:00:00","0.2",""
"536951","8","5","2023-01-17 21:00:00","2023-01-17 21:01:50","2023-07-15 22:33:00","2023-07-15 22:37:20","2023-07-25 14:00:00","2023-07-25 16:52:41.655","0.1",""
"536964","8","1","2023-01-17 14:44:00","2023-01-17 14:44:16","2023-05-29 20:06:00","2023-05-29 20:07:34","2023-02-02 07:00:00","2023-02-02 12:38:20.535","0.1",""
"536995","8","2","2023-01-17 07:53:00","2023-01-17 07:54:58","2023-05-06 12:24:00","2023-05-06 12:26:15","2023-12-17 12:00:00","2023-12-18 06:31:58.485","",""
"537038","9","1","2023-01-17 17:06:00","2023-01-17 17:06:59","2023-06-30 11:51:00","2023-06-30 11:51:23","2023-01-26 07:00:00","2023-01-26 11:24:26.775","0.35",""
"537066","8","6","2023-01-17 08:12:00","2023-01-17 08:13:21","2023-07-15 21:43:00","2023-07-15 21:45:30","2023-07-25 10:00:00","2023-05-15 11:00:00","0.15","0.2"
"537098","8","1","2023-01-17 04:42:00","2023-01-17 04:42:51","2023-06-23 16:12:00","2023-06-23 16:12:46","2023-02-10 07:00:00","2023-02-10 12:15:56.97","0.45","0.1"
"537121","8","1","2023-01-17 21:40:00","2023-01-17 21:42:30","2023-02-18 20:27:00","2023-02-18 20:28:59","2023-02-27 07:00:00","","","0.15"
"537123","8","3","2023-01-17 18:31:00","2023-01-17 18:31:38","2023-05-19 20:13:00","2023-05-19 20:13:31","2023-04-18 07:00:00","2023-04-18 10:51:04.815","0.35","0.15"
"537177","9","2","2023-01-17 17:44:00","2023-01-17 17:44:36","2023-05-06 19:53:00","2023-05-06 19:54:29","2023-05-13 16:00:00","2023-03-16 14:47:03.93","0.05",""
"537181","8","5","2023-01-17 14:01:00","2023-01-17 14:01:54","2023-05-11 15:38:00","2023-05-11 15:41:57","2023-05-20 13:00:00","2023-05-20 18:30:52.155","0.25","0.05"
"537212","8","2","2023-01-18 20:37:00","2023-01-18 20:41:18","2023-06-26 19:56:00","2023-06-26 19:58:21","2023-07-01 07:00:00","2023-07-01 12:00:19.125","0.05","0.20"
"537227","8","1","2023-01-18 07:03:00","2023-01-18 07:03:37","2023-05-23 19:23:00","2023-05-23 19:23:50","2023-01-27 07:00:00","2023-01-27 10:06:58.59","0.65",""
"537289","8","4","2023-01-18 14:23:00","2023-01-18 14:25:36","2023-06-03 21:15:00","2023-06-03 21:19:44","2023-03-11 07:00:00","2023-06-10 11:00:00","0.1",""
"537317","8","4","2023-01-18 12:14:00","2023-01-18 12:16:06","2023-06-23 13:36:00","2023-06-23 13:36:17","2023-05-14 09:00:00","2023-05-14 14:07:24.15","","0.2"
"537373","9","5","2023-01-18 21:34:00","2023-01-18 21:38:30","2023-07-08 15:51:00","2023-07-08 15:53:24","2023-07-18 12:00:00","2023-07-18 15:19:29.685","","0.25"
"537393","8","4","2023-01-18 20:18:00","2023-01-18 20:21:02","2023-06-12 02:37:00","2023-06-12 02:38:33","2023-06-18 10:00:00","2023-05-05 11:44:13.47","0.15","0.30"
"537400","8","2","2023-01-18 16:12:00","2023-01-18 16:12:45","2023-06-13 07:45:00","2023-06-13 07:46:31","","2023-03-22 11:00:00","0.1",""
"537412","8","4","2023-01-18 14:03:00","2023-01-18 14:03:31","2023-06-16 20:22:00","2023-06-16 20:23:01","2023-05-22 07:00:00","2023-05-22 13:58:03.945","0.15",""
"537413","9","4","2023-01-18 16:32:00","2023-01-18 16:35:38","2023-07-22 16:48:08","2023-07-22 16:58:15.061053","2023-07-25 09:00:00","2023-07-25 11:35:00.33","0.25","0.25"
"537414","8","3","2023-01-18 18:31:00","2023-01-18 18:35:07","2023-06-07 21:35:00","2023-06-07 21:35:45","2023-06-01 10:00:00","2023-06-01 15:02:57.3","",""
"537470","8","2","2023-01-18 20:54:00","2023-01-18 20:57:01","2023-06-19 22:33:00","2023-06-19 22:38:52","","2023-06-29 11:00:00","0.8000000000000001","0.05"
"537481","9","1","2023-01-18 17:29:00","2023-01-18 17:29:44","2023-07-02 18:16:00","2023-07-02 18:17:42","","2023-07-08 11:00:00","0.55","0.15"
"537507","9","3","2023-01-18 18:32:00","2023-01-18 18:32:14","2023-06-11 19:14:00","2023-06-11 19:16:52","2024-03-18 12:00:00","2024-03-19 04:13:48.63","0.05","0.1"
"537560","8","6","2023-01-18 09:19:00","2023-01-18 09:20:05","2023-06-27 12:17:00","2023-06-27 12:17:16","2023-05-24 13:00:00","2023-05-24 16:32:13.965","0.15","0.1"
"537580","8","4","2023-01-18 08:16:00","2023-01-18 08:16:30","2023-07-11 17:01:00","2023-07-11 17:02:35","2023-06-06 07:00:00","2023-06-06 10:52:55.425","","0.2"
"537586","8","3","2023-01-18 21:36:00","2023-01-18 21:39:02","2023-07-13 20:53:00","2023-07-13 20:56:00","2023-04-20 08:00:00","2023-04-20 14:01:08.04","0.1","0.50"
"537595","8","4","2023-01-18 10:40:00","2023-01-18 10:42:47","2023-06-16 21:36:00","2023-06-16 21:48:34","2023-05-07 07:00:00","2023-05-07 12:26:46.005","0.1","0.25"
"537659","8","1","2023-01-18 04:44:00","2023-01-18 04:47:02","2023-07-07 07:02:00","2023-07-07 07:02:51","","2023-02-15 11:00:00","","0.25"
"537671","8","3","2023-01-18 13:15:00","2023-01-18 13:17:57","2023-05-19 21:51:00","2023-05-19 21:51:22","2023-05-12 08:00:00","2023-05-12 13:15:42.12","0.15","0.25"
"537676","8","5","2023-01-18 21:35:00","2023-01-18 21:39:38","2023-05-24 08:49:00","2023-05-24 08:52:10","2023-03-21 13:00:00","2023-06-09 11:00:00","0.45",""
"537688","8","1","2023-01-18 19:49:00","2023-01-18 19:49:21","2023-05-28 04:20:00","2023-05-28 04:25:24","2023-03-12 12:00:00","2023-03-12 16:42:07.245","0.15",""
"537723","8","1","2023-01-18 17:52:00","2023-01-18 17:52:47","2023-06-23 20:51:00","2023-06-23 20:51:15","2023-05-16 12:00:00","2023-05-16 15:27:17.775","","0.3"
"537725","8","2","2023-01-18 19:11:00","2023-01-18 19:11:29","2023-06-14 17:08:00","2023-06-14 17:10:22","2023-03-11 15:00:00","2023-03-11 17:58:09.975","0.1","0.3"
"537748","8","6","2023-01-18 21:23:00","2023-01-18 21:27:28","2023-07-08 22:01:00","2023-07-08 22:03:52","2023-07-18 07:00:00","2023-07-18 10:15:12.87","0.35","0.05"
"537770","8","4","2023-01-18 21:35:00","2023-01-18 21:36:26","2023-07-14 20:49:00","2023-07-14 20:50:36","2023-03-30 07:00:00","2023-04-27 11:00:00","","0.2"
"537776","8","2","2023-01-18 12:46:00","2023-01-18 12:46:29","2023-06-20 17:10:00","2023-06-20 17:11:14","","2023-07-23 11:00:00","0.35",""
"537795","8","1","2023-01-18 19:12:00","2023-01-18 19:14:33","2023-05-14 18:33:00","2023-05-14 18:33:16","2023-01-30 07:00:00","2023-01-30 10:29:50.1","0.05","0.25"
"537804","8","1","2023-01-18 22:51:00","2023-01-18 22:54:01","2023-06-28 20:28:00","2023-06-28 20:30:25","2023-07-03 08:00:00","2023-07-03 10:22:30.72","0.20",""
"537818","8","3","2023-01-18 03:06:00","2023-01-18 03:09:15","2023-07-13 08:05:00","2023-07-13 08:05:24","2023-02-02 11:00:00","2023-03-26 11:00:00","","0.1"
"537819","8","4","2023-01-18 07:52:00","2023-01-18 07:52:16","2023-06-28 18:16:00","2023-06-28 18:18:00","2023-07-08 08:00:00","2023-07-08 10:34:23.25","0.25","0.1"
"537834","8","2","2023-01-18 06:57:00","2023-01-18 06:57:14","2023-07-02 09:08:00","2023-07-02 09:12:30","2023-07-10 07:00:00","2023-07-10 09:53:49.335","0.65","0.15"
"537860","8","1","2023-01-18 14:55:00","2023-01-18 14:56:09","2023-06-11 09:12:00","2023-06-11 09:15:38","2023-06-17 15:00:00","2023-06-17 18:38:18.06","0.2","0.30"
"537861","8","3","2023-01-18 02:06:00","2023-01-18 02:08:15","2023-06-16 22:27:00","2023-06-16 22:27:24","2023-02-12 14:00:00","2023-03-15 11:00:00","","0.1"
"537904","8","5","2023-01-18 18:09:00","2023-01-18 18:12:09","2023-06-25 20:19:00","2023-06-25 20:20:01","2023-03-28 15:00:00","2023-04-12 11:00:00","0.15","0.2"
"537922","8","3","2023-01-18 03:18:00","2023-01-18 03:18:36","2023-06-25 13:30:00","2023-06-25 13:30:28","2023-04-30 07:00:00","2023-04-30 12:58:41.115","0.15","0.20"
"537926","8","2","2023-01-18 10:06:00","2023-01-18 10:07:46","2023-04-14 02:37:00","2023-04-14 02:38:07","","2023-03-29 11:00:00","0.1",""
"537975","8","1","2023-01-18 20:21:00","2023-01-18 20:21:31","2023-04-17 15:00:00","2023-04-17 15:00:30","","2023-03-05 11:00:00","0.55","0.1"
"538069","8","4","2023-01-18 16:04:00","2023-01-18 16:06:38","2023-05-10 03:38:28","2023-05-10 03:48:28","2023-05-15 08:00:00","2023-05-15 12:10:04.215","","0.05"
"538074","8","5","2023-01-18 22:12:00","2023-01-18 22:14:19","2023-05-12 08:36:00","2023-05-12 08:38:16","2023-05-19 07:00:00","2023-05-19 12:06:26.505","0.15","0.1"
"538084","8","5","2023-01-18 21:55:00","2023-01-18 21:55:22","2023-07-14 08:05:00","2023-07-14 08:08:01","2023-05-05 15:00:00","2023-07-23 11:00:00","",""
"538108","8","2","2023-01-18 10:12:00","2023-01-18 10:13:20","2023-06-30 19:46:00","2023-06-30 19:50:56","2023-04-15 07:00:00","","0.30","0.15"
"538112","9","2","2023-01-18 17:31:00","2023-01-18 17:31:23","2023-05-30 12:55:00","2023-05-30 12:58:59","2023-06-11 07:00:00","2023-06-11 10:19:29.685","0.2","0.40"
"538131","8","2","2023-01-18 14:00:00","2023-01-18 14:01:54","2023-07-19 15:00:00","2023-07-19 15:01:26","2023-06-17 09:00:00","2023-06-17 12:42:49.05","0.3","0.25"
"538134","8","3","2023-01-18 01:29:00","2023-01-18 01:29:28","2023-06-26 11:58:00","2023-06-26 11:59:02","2023-03-08 15:00:00","2023-02-17 20:16:13.125","0.30",""
"538139","8","1","2023-01-18 18:37:00","2023-01-18 18:38:18","2023-06-16 20:39:00","2023-06-16 20:41:06","2023-06-29 07:00:00","2023-06-29 13:12:23.85","0.3","0.15"
"538147","8","4","2023-01-18 07:52:00","2023-01-18 07:53:08","2023-07-07 19:03:58","2023-07-07 21:03:58","2023-07-11 07:00:00","2023-07-11 13:58:03.945","0.05","0.1"
"538167","9","3","2023-01-18 21:37:00","2023-01-18 21:37:31","2023-07-14 20:15:00","2023-07-14 20:18:45","2023-07-22 07:00:00","2023-07-22 09:37:53.13","0.2",""
"538188","8","4","2023-01-18 18:45:00","2023-01-18 18:50:25","2023-06-10 21:17:00","2023-06-10 21:20:33","2023-03-28 09:00:00","2023-05-01 11:00:00","0.75",""
"538197","8","4","2023-01-18 19:56:00","2023-01-18 19:57:51","2023-04-26 00:02:00","2023-04-26 00:04:43","2023-05-01 07:00:00","2023-05-01 11:26:56.4","0.55","0.20"
"538214","9","3","2023-01-18 18:13:00","2023-01-18 18:16:00","2023-06-17 12:47:00","2023-06-17 12:47:45","2023-03-27 07:00:00","2023-05-13 11:00:00","","0.05"
"538216","8","3","2023-01-18 18:12:00","2023-01-18 18:12:45","2023-05-27 18:33:00","2023-05-27 18:34:43","2023-03-04 13:00:00","2023-03-04 18:03:18.045","0.25",""
"538260","8","3","2023-01-18 14:55:00","2023-01-18 14:55:35","2023-06-04 16:36:00","2023-06-04 16:37:49","2023-05-27 15:00:00","2023-05-27 18:19:04.89","0.4",""
"538270","9","2","2023-01-18 11:04:00","2023-01-18 11:04:44","2023-06-11 19:27:00","2023-06-11 19:29:27","2023-06-28 12:00:00","2023-06-28 14:31:03.585","","0.2"
"538274","8","1","2023-01-18 21:13:00","2023-01-18 21:14:31","2023-06-17 20:24:00","2023-06-17 20:24:57","2023-03-15 07:00:00","2023-03-15 09:55:03.495","0.15",""
"538279","9","3","2023-01-18 14:34:00","2023-01-18 14:34:51","2023-07-17 17:09:00","2023-07-17 17:11:17","2023-07-24 14:00:00","2023-07-24 18:46:41.16","","0.05"
"538306","8","2","2023-01-18 14:09:00","2023-01-18 14:09:22","2023-07-04 19:38:00","2023-07-04 19:38:29","2023-06-23 12:00:00","2023-06-23 15:54:25.83","0.2",""
"538319","8","3","2023-01-18 21:19:00","2023-01-18 21:20:20","2023-07-16 11:00:00","2023-07-16 11:02:35","2023-07-23 08:00:00","2023-07-23 14:00:36.72","0.1","0.05"
"538321","8","2","2023-01-18 09:31:00","2023-01-18 09:31:23","2023-06-22 08:46:00","2023-06-22 08:49:40","2023-03-08 07:00:00","2023-07-03 11:00:00","0.45","0.4"
"538331","8","5","2023-01-18 19:48:00","2023-01-18 19:50:41","2023-07-16 22:13:00","2023-07-16 22:14:45","2023-07-22 07:00:00","2023-05-19 10:52:55.425","","0.05"
"538349","8","5","2023-01-18 17:51:00","2023-01-18 17:53:25","2023-06-22 16:29:00","2023-06-22 16:32:34","2023-07-06 08:00:00","2023-07-06 11:44:22.11","","0.1"
"538350","8","2","2023-01-18 21:46:00","2023-01-18 21:48:20","2023-06-20 20:01:00","2023-06-20 20:01:36","2023-03-07 07:00:00","2023-03-07 09:56:55.455","0.40",""
"538388","8","5","2023-01-18 13:18:00","2023-01-18 13:21:04","2023-05-05 09:02:00","2023-05-05 09:04:45","2023-05-11 15:00:00","2023-05-11 19:39:12.69","0.05","0.05"
"538413","9","1","2023-01-18 20:13:00","2023-01-18 20:13:30","2023-07-17 19:56:00","2023-07-17 19:56:31","2023-03-15 16:00:00","2023-03-15 22:21:21.42","","0.05"
"538426","8","1","2023-01-18 07:31:00","2023-01-18 07:33:45","2023-06-26 19:08:00","2023-06-26 19:08:44","2023-01-23 08:00:00","2023-01-23 10:42:43.335","0.2","0.2"
"538432","8","4","2023-01-18 21:54:00","2023-01-18 21:55:08","2023-06-18 17:05:00","2023-06-18 17:06:31","2023-04-14 16:00:00","2023-04-14 19:33:55.89","0.2","0.25"
"538438","8","3","2023-01-18 21:28:00","2023-01-18 21:30:57","2023-07-08 17:03:00","2023-07-08 17:09:26","2023-05-28 11:00:00","2023-05-28 14:29:44.52","0.1","0.1"
"538441","8","3","2023-01-18 18:03:00","2023-01-18 18:03:40","2023-03-27 09:30:00","2023-03-27 09:30:14","2023-02-10 07:00:00","2023-03-11 11:00:00","0.25","0.20"
"538454","9","3","2023-01-18 18:12:00","2023-01-18 18:12:31","2023-05-21 20:51:00","2023-05-21 20:52:14","2023-03-17 07:00:00","2023-05-08 11:00:00","0.25","0.25"
"538457","8","3","2023-01-18 18:05:00","2023-01-18 18:05:38","2023-06-03 13:26:00","2023-06-03 13:30:11","2023-04-25 11:00:00","2023-04-25 17:22:04.89","0.40","0.40"
"538458","8","4","2023-01-18 10:57:00","2023-01-18 10:58:02","2023-07-09 16:38:00","2023-07-09 16:39:28","2023-07-17 07:00:00","2023-07-04 12:50:25.935","0.15",""
"538463","8","0","2023-01-18 15:48:00","2023-01-18 15:50:06","2023-06-26 01:52:00","2023-06-26 01:52:22","","","0.4",""
"538489","8","3","2023-01-18 22:11:00","2023-01-18 22:12:23","2023-05-21 17:01:00","2023-05-21 17:01:52","2023-03-23 07:00:00","2023-03-23 11:19:14.88","0.15","0.2"
"538511","8","0","2023-01-18 22:17:00","2023-01-18 22:20:25","2023-07-07 17:54:00","2023-07-07 17:56:49","","","","0.05"
"538522","8","4","2023-01-18 10:43:00","2023-01-18 10:44:38","2023-06-05 20:16:00","2023-06-05 20:16:31","2023-05-29 12:00:00","2023-05-29 14:42:03.69","0.70",""
"538529","8","3","2023-01-18 16:05:00","2023-01-18 16:06:43","2023-06-22 18:37:00","2023-06-22 18:39:27","2023-07-01 07:00:00","2023-07-01 09:11:17.745","0.25","0.05"
"538538","8","3","2023-01-18 18:22:00","2023-01-18 18:22:32","2023-05-01 16:45:00","2023-05-01 16:45:35","2023-03-19 08:00:00","2023-03-19 14:34:22.17","0.35",""
"538608","8","4","2023-01-18 14:19:00","2023-01-18 14:19:24","2023-07-03 19:22:00","2023-07-03 19:24:18","2023-07-14 08:00:00","2023-07-14 12:19:56.505","0.20","0.15"
"538638","8","2","2023-01-18 03:10:00","2023-01-18 03:11:15","2023-04-26 19:33:00","2023-04-26 19:35:42","2023-05-05 07:00:00","2023-05-05 09:54:05.085","0.2","0.20"
"538641","9","3","2023-01-18 18:23:00","2023-01-18 18:34:58","2023-07-19 16:27:00","2023-07-19 16:30:44","2023-07-28 15:00:00","2023-07-28 21:20:10.545","0.05","0.1"
"538666","8","3","2023-01-18 16:37:00","2023-01-18 16:48:13","2023-03-22 21:49:00","2023-03-22 21:50:44","2023-03-30 07:00:00","2023-02-09 17:42:32.58","","0.05"
"538677","8","1","2023-01-18 18:39:00","2023-01-18 18:39:16","2023-07-18 13:12:00","2023-07-18 13:12:30","2023-02-01 11:00:00","2023-02-01 14:18:01.08","0.40","0.2"
"538680","8","3","2023-01-18 18:44:00","2023-01-18 18:44:31","2023-06-25 18:41:00","2023-06-25 18:47:40","2023-07-06 16:00:00","2023-07-06 20:34:30.405","0.25","0.10"
"538681","9","1","2023-01-18 15:25:00","2023-01-18 15:26:37","2023-07-11 21:49:00","2023-07-11 21:53:25","2023-05-08 09:00:00","2023-05-08 11:25:51.465","0.05",""
"538691","8","4","2023-01-18 19:21:00","2023-01-18 19:21:30","2023-05-06 21:14:00","2023-05-06 21:16:20","2023-03-05 07:00:00","2023-04-25 11:00:00","0.30",""
"538696","8","2","2023-01-18 21:24:00","2023-01-18 21:25:07","2023-06-07 19:51:00","2023-06-07 19:51:15","","2023-02-11 11:00:00","0.65","0.15"
"538703","8","3","2023-01-18 23:10:00","2023-01-18 23:11:16","2023-07-16 07:52:00","2023-07-16 07:54:18","2023-07-21 07:00:00","2023-07-21 12:49:39.9","0.25","0.05"
"538714","8","3","2023-01-18 21:50:00","2023-01-18 21:54:09","2023-07-17 20:54:00","2023-07-17 20:56:46","2023-07-26 08:00:00","2023-07-26 10:34:58.89","0.3",""
"538780","9","3","2023-01-18 09:02:00","2023-01-18 09:06:12","2023-06-16 19:38:00","2023-06-16 19:38:42","2023-03-29 10:00:00","2023-03-29 16:58:03.945","0.3","0.1"
"538788","8","2","2023-01-18 19:36:00","2023-01-18 19:39:53","2023-05-26 07:26:00","2023-05-26 07:26:54","2023-02-17 07:00:00","2023-02-17 10:47:23.955","","0.20"
"538814","8","2","2023-01-18 12:38:00","2023-01-18 12:39:40","2023-07-15 11:08:00","2023-07-15 11:10:05","2023-02-15 15:00:00","2023-01-28 11:00:00","0.35","0.15"
"538883","9","2","2023-01-18 10:58:00","2023-01-18 10:58:28","2023-07-16 18:54:00","2023-07-16 18:56:04","2023-07-21 13:00:00","2023-07-21 15:43:38.55","0.10","0.2"
"538915","8","4","2023-01-18 19:14:00","2023-01-18 19:14:36","2023-05-31 20:03:00","2023-05-31 20:04:07","2023-05-14 07:00:00","2023-05-14 10:20:02.715","","0.15"
"538919","8","1","2023-01-18 22:43:00","2023-01-18 22:44:19","2023-03-24 05:07:15","2023-03-24 05:39:05.708057","2023-11-02 09:00:00","","","0.15"
"538944","8","5","2023-01-18 15:40:00","2023-01-18 15:47:04","2023-06-14 11:51:00","2023-06-14 11:53:43","2023-06-22 15:00:00","2023-06-22 20:48:43.245","0.15",""
"538976","8","5","2023-01-18 19:41:00","2023-01-18 19:41:36","2023-07-13 23:21:00","2023-07-13 23:24:04","2023-07-21 07:00:00","2023-07-21 13:09:56.25","0.05","0.1"
"539008","8","3","2023-01-18 13:32:00","2023-01-18 13:34:29","2023-06-11 18:20:00","2023-06-11 18:21:50","2023-05-27 07:00:00","2023-05-27 11:52:26.175","",""
"539010","8","3","2023-01-18 21:30:00","2023-01-18 21:30:31","2023-06-16 14:51:00","2023-06-16 14:53:15","2023-05-03 07:00:00","2023-06-22 11:00:00","0.40",""
"539012","8","3","2023-01-18 11:03:00","2023-01-18 11:05:42","2023-07-07 20:40:00","2023-07-07 20:42:33","2023-06-29 14:00:00","2023-06-29 19:10:05.205","","0.3"
"539093","8","3","2023-01-18 13:22:00","2023-01-18 13:25:27","2023-07-05 17:15:00","2023-07-05 17:17:12","2023-07-11 07:00:00","2023-07-11 14:07:16.05","0.05","0.05"
"539105","9","1","2023-01-18 19:14:00","2023-01-18 19:14:31","2023-06-13 19:57:00","2023-06-13 19:57:24","2023-04-10 15:00:00","2023-04-10 19:29:34.575","0.30",""
"539135","8","5","2023-01-19 19:35:00","2023-01-19 19:39:03","2023-06-22 18:24:00","2023-06-22 18:25:52","2023-06-27 13:00:00","2023-03-24 14:19:33.51","0.05","0.15"
"539140","9","3","2023-01-19 21:40:00","2023-01-19 21:42:26","2023-07-19 22:35:00","2023-07-19 22:37:23","2023-07-26 07:00:00","2023-07-26 13:51:00.945","0.25","0.1"
"539146","8","1","2023-01-19 19:04:00","2023-01-19 19:09:31","2023-06-25 20:10:00","2023-06-25 20:10:37","2023-01-26 10:00:00","2023-01-26 13:21:35.865","0.15",""
"539209","8","4","2023-01-19 20:58:00","2023-01-19 21:00:07","2023-07-08 12:55:00","2023-07-08 12:57:27","2023-07-20 07:00:00","2023-07-20 11:39:43.56","0.15","0.15"
"539221","8","6","2023-01-19 21:28:00","2023-01-19 21:30:26","2023-07-18 17:52:00","2023-07-18 17:54:20","2023-07-29 09:00:00","2023-07-29 12:28:04.89","","0.2"
"539243","8","3","2023-01-19 16:02:00","2023-01-19 16:04:05","2023-07-05 11:13:00","2023-07-05 11:15:24","2024-06-05 12:00:00","2024-06-05 16:46:41.16","0.25","0.30"
"539267","8","2","2023-01-19 20:09:00","2023-01-19 20:11:10","2023-05-15 13:50:00","2023-05-15 13:51:08","2023-03-22 07:00:00","2023-03-22 09:11:17.745","",""
"539283","8","2","2023-01-19 13:34:00","2023-01-19 13:35:40","2023-07-16 06:15:00","2023-07-16 06:15:45","2023-03-13 12:00:00","2023-03-13 15:44:19.59","0.1","0.05"
"539300","9","3","2023-01-19 11:12:00","2023-01-19 11:12:31","2023-06-27 05:34:00","2023-06-27 05:36:34","2023-07-02 09:00:00","2023-07-02 15:54:53.1","0.70","0.05"
"539304","8","2","2023-01-19 10:12:00","2023-01-19 10:14:17","2023-07-16 19:43:00","2023-07-16 19:44:12","","2023-03-08 11:00:00","0.15",""
"539307","8","0","2023-01-19 19:19:00","2023-01-19 19:21:59","2023-06-21 20:05:00","2023-06-21 20:06:01","","","0.1","0.1"
"539315","9","3","2023-01-19 08:34:00","2023-01-19 08:35:41","2023-06-06 09:14:00","2023-06-06 09:16:15","2023-05-03 08:00:00","2023-05-03 11:45:40.41","0.45","0.1"
"539317","9","5","2023-01-19 23:31:00","2023-01-19 23:34:22","2023-07-13 19:25:00","2023-07-13 19:26:38","2023-07-04 09:00:00","2023-07-20 11:00:00","0.1","0.15"
"539320","9","5","2023-01-19 16:45:00","2023-01-19 16:45:15","2023-06-22 13:36:00","2023-06-22 13:37:45","2023-06-14 08:00:00","2023-06-26 11:00:00","0.5999999999999999",""
"539337","8","3","2023-01-19 15:58:00","2023-01-19 15:58:17","2023-05-18 16:23:00","2023-05-18 16:23:29","2023-04-16 08:00:00","2023-04-16 12:25:39.495","0.2","0.65"
"539338","8","3","2023-01-19 07:02:00","2023-01-19 07:02:22","2023-07-18 16:52:00","2023-07-18 16:54:51","2023-07-26 14:00:00","2023-07-26 19:10:05.205","0.2","0.05"
"539384","8","2","2023-01-19 03:14:00","2023-01-19 03:15:38","2023-06-23 06:27:00","2023-06-23 06:27:23","2023-03-27 07:00:00","2023-03-27 09:40:43.905","0.15","0.2"
"539414","8","3","2023-01-19 20:53:00","2023-01-19 20:55:53","2023-07-14 07:15:00","2023-07-14 07:16:12","2023-02-26 07:00:00","2023-04-02 11:00:00","0.40","0.2"
